
Gyro -0.09896013 -0.199142 -0.08185591

2022-08-18 15:46:00:325 -4.1793094 -8.744217 0.17244141

2022-08-18 15:46:00:326 -4.1864944 -8.801697 0.1580713

2022-08-18 15:46:00:328 -4.2080493 -8.849598 0.16286133

2022-08-18 15:46:00:329 -4.267925 -8.878338 0.15088624

2022-08-18 15:46:00:329 -4.3637257 -8.883128 0.14370118

2022-08-18 15:46:00:330 -4.4451566 -8.796907 0.12693603

2022-08-18 15:46:00:330 -4.485872 -8.753797 0.100590825

2022-08-18 15:46:00:331 -4.497847 -8.737032 0.033530276

Gyro -0.08307764 -0.24068081 -0.00855211

2022-08-18 15:46:00:401 -4.5002418 -8.626861 0.045505375

2022-08-18 15:46:00:402 -4.509822 -8.538245 0.019160157

2022-08-18 15:46:00:403 -4.5385623 -8.533455 -0.040715333

2022-08-18 15:46:00:404 -4.5792775 -8.566985 -0.07903565

2022-08-18 15:46:00:404 -4.6583133 -8.610096 -0.10777588

2022-08-18 15:46:00:405 -4.687053 -8.610096 -0.14130616

2022-08-18 15:46:00:405 -4.7157936 -8.598121 -0.11256592

2022-08-18 15:46:00:406 -4.648733 -8.614885 -0.035925295

Gyro -0.051312663 -0.25778502 0.06230823

2022-08-18 15:46:00:475 -4.536167 -8.705896 0.06945557

2022-08-18 15:46:00:479 -4.4283915 -8.813672 0.24668702

2022-08-18 15:46:00:480 -4.296665 -8.885523 0.4622388

2022-08-18 15:46:00:481 -4.1960745 -8.890313 0.6777906

2022-08-18 15:46:00:481 -4.1098537 -8.851993 0.87178713

2022-08-18 15:46:00:482 -4.014053 -8.816068 1.0298585

2022-08-18 15:46:00:483 -3.9877076 -8.693921 1.22146

2022-08-18 15:46:00:483 -3.999683 -8.576566 1.3052857

Gyro -0.122173004 -0.26633716 0.16493355

2022-08-18 15:46:00:551 -4.054768 -8.514295 1.2693604

2022-08-18 15:46:00:553 -4.1050634 -8.471185 1.2813355

2022-08-18 15:46:00:554 -4.1888895 -8.423284 1.2717555

2022-08-18 15:46:00:555 -4.28948 -8.351434 1.1687696

2022-08-18 15:46:00:555 -4.404441 -8.226892 1.0873389

2022-08-18 15:46:00:556 -4.526587 -8.071217 1.0083033

2022-08-18 15:46:00:556 -4.591253 -7.927515 0.92926764

2022-08-18 15:46:00:557 -4.617598 -7.7454934 0.8981324

Gyro 0.10751224 -0.12461646 0.35307997

2022-08-18 15:46:00:627 -4.591253 -7.5323367 0.8669971

2022-08-18 15:46:00:628 -4.600833 -7.438931 0.84065187

2022-08-18 15:46:00:630 -4.624783 -7.479646 0.8310718

2022-08-18 15:46:00:631 -4.6822634 -7.6137676 0.85023195

2022-08-18 15:46:00:631 -4.758904 -7.7167535 0.84065187

2022-08-18 15:46:00:632 -4.8211746 -7.8820095 0.85741705

2022-08-18 15:46:00:633 -4.88105 -8.104747 0.87418216

2022-08-18 15:46:00:634 -4.9457154 -8.267608 0.91010743

Gyro 0.5326743 0.0 0.3457496

2022-08-18 15:46:00:703 -5.005591 -8.365804 0.9436377

2022-08-18 15:46:00:704 -5.046306 -8.389753 0.9627979

2022-08-18 15:46:00:705 -5.0271463 -8.389753 0.9580079

2022-08-18 15:46:00:705 -4.991221 -8.399334 0.96040285

2022-08-18 15:46:00:706 -4.9481106 -8.372989 1.0298585

2022-08-18 15:46:00:706 -4.897815 -8.339458 1.0777588

2022-08-18 15:46:00:707 -4.840335 -8.291558 1.1424243

2022-08-18 15:46:00:707 -4.82357 -8.234077 1.2094849

Gyro 0.03909536 -0.11239916 0.26022848

2022-08-18 15:46:00:808 -4.7972245 -8.171807 1.2621753

2022-08-18 15:46:00:809 -4.8211746 -8.157437 1.2717555

2022-08-18 15:46:00:811 -4.8379397 -8.116721 1.2861255

2022-08-18 15:46:00:812 -4.873865 -8.164622 1.2813355

2022-08-18 15:46:00:812 -4.9457154 -8.195757 1.3531861

2022-08-18 15:46:00:813 -4.967271 -8.188572 1.456172

2022-08-18 15:46:00:814 -4.9648757 -8.195757 1.5136524

2022-08-18 15:46:00:815 -4.9457154 -8.231683 1.5950831

Gyro -0.15638144 -0.11117743 0.14538588

2022-08-18 15:46:00:854 -4.984036 -8.265213 1.6597486

2022-08-18 15:46:00:855 -4.9864306 -8.258028 1.6789087

2022-08-18 15:46:00:856 -4.996011 -8.241262 1.6669337

2022-08-18 15:46:00:857 -4.9792457 -8.159832 1.6357985

2022-08-18 15:46:00:858 -4.981641 -8.083191 1.5950831

2022-08-18 15:46:00:858 -4.9337406 -8.006551 1.6094532

2022-08-18 15:46:00:859 -4.9002104 -7.9921803 1.6022681

2022-08-18 15:46:00:859 -4.9073954 -7.999366 1.6286134

Gyro 0.010995571 -0.03298671 0.14782934

2022-08-18 15:46:00:929 -4.9720607 -8.059241 1.6645386

2022-08-18 15:46:00:930 -4.9648757 -8.133487 1.695674

2022-08-18 15:46:00:931 -4.9433208 -8.202942 1.6860938

2022-08-18 15:46:00:932 -4.902605 -8.214917 1.6884888

2022-08-18 15:46:00:932 -4.88105 -8.174202 1.6717237

2022-08-18 15:46:00:933 -4.8427296 -8.090376 1.587898

2022-08-18 15:46:00:934 -4.8571 -8.078402 1.4920973

2022-08-18 15:46:00:935 -4.9409256 -8.095166 1.5304176

Gyro 0.05742131 -0.087964565 0.16371182

2022-08-18 15:46:01:005 -5.031936 -8.147857 1.6310084

2022-08-18 15:46:01:006 -5.0750465 -8.224498 1.7315992

2022-08-18 15:46:01:007 -5.1061816 -8.272398 1.839375

2022-08-18 15:46:01:007 -5.113367 -8.274793 1.9040406

2022-08-18 15:46:01:008 -5.087022 -8.293953 1.9016455

2022-08-18 15:46:01:008 -5.046306 -8.334668 1.9040406

2022-08-18 15:46:01:009 -5.022356 -8.3322735 1.8896705

